id_registro,fondo_id,originador,tipo_activo_subyacente,fecha_constitucion_fondo,monto_total_emitido_usd,codigo_valor,serie,monto_tramo_usd,saldo_vigente_usd,tasa_cupon_pct,plazo_meses,periodicidad_pago,clasificadora,clasificacion_riesgo,fecha_pago,monto_interes_usd,monto_capital_usd,estado_pago,dias_mora
PAG-0721,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2016-08-05,10376.45,122125.96,Pagado,0
PAG-0722,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2017-02-03,11251.1,88297.49,En mora,50
PAG-0723,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2017-08-04,10772.84,87146.06,Pagado,0
PAG-0724,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2018-02-02,,,Pendiente,0
PAG-0725,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2018-08-03,11175.44,137825.42,Pagado,0
PAG-0726,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2019-02-01,11281.3,129857.54,Pagado,0
PAG-0727,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2019-08-02,11476.19,88469.38,Pagado,0
PAG-0728,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2020-01-31,,,Pendiente,0
PAG-0729,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2020-07-31,12229.29,112273.58,Pagado con retraso,6
PAG-0730,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2021-01-29,10859.01,103563.29,Pagado,0
PAG-0731,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2021-07-30,10599.04,140131.73,Pagado,0
PAG-0732,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2022-01-28,10492.43,95818.77,Pagado,0
PAG-0733,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2022-07-29,11058.37,122565.81,En mora,18
PAG-0734,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2023-01-27,,,Pendiente,0
PAG-0735,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2023-07-28,10345.96,142122.91,Pagado,0
PAG-0736,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2024-01-26,11730.44,127416.2,Pagado,0
PAG-0737,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2024-07-26,12072.72,94663.28,Pagado con retraso,6
PAG-0738,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2025-01-24,11035.22,87509.63,Pagado,0
PAG-0739,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2025-07-25,11990.49,96502.13,En mora,59
PAG-0740,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023A,A,4199288.88,1541948.06,8.77,96,Semestral,Pacific Credit Rating,AA-.sv,2026-01-23,11161.34,137838.31,Pagado,0
PAG-0741,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2015-09-06,19172.26,189199.54,Pagado,0
PAG-0742,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2015-10-06,17433.22,191741.54,En mora,13
PAG-0743,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2015-11-05,18152.57,150476.1,Pagado,0
PAG-0744,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2015-12-05,21009.61,120083.94,Pagado,0
PAG-0745,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2016-01-04,20931.77,119214.81,En mora,17
PAG-0746,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2016-02-03,20874.07,154590.2,Pagado,0
PAG-0747,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2016-03-04,20884.05,191643.97,Pagado,0
PAG-0748,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2016-04-03,17551.99,156276.53,Pagado,0
PAG-0749,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2016-05-03,19604.39,190907.48,Pagado,0
PAG-0750,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2016-06-02,17500.94,177612.33,Pagado,0
PAG-0751,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2016-07-02,18216.64,129983.99,Pagado,0
PAG-0752,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2016-08-01,20800.38,115341.86,Pagado,0
PAG-0753,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2016-08-31,18336.68,140348.98,Pagado,0
PAG-0754,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2016-09-30,19514.77,117869.85,Pagado,0
PAG-0755,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2016-10-30,,,Pendiente,0
PAG-0756,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2016-11-29,19418.66,172575.64,Pagado con retraso,13
PAG-0757,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2016-12-29,17462.48,148739.82,Pagado con retraso,8
PAG-0758,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2017-01-28,,,Pendiente,0
PAG-0759,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2017-02-27,19328.16,149304.69,Pagado,0
PAG-0760,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2017-03-29,,,Pendiente,0
PAG-0761,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2017-04-28,20395.13,117640.58,En mora,38
PAG-0762,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2017-05-28,18768.07,168085.55,Pagado,0
PAG-0763,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2017-06-27,18003.78,135812.55,Pagado,0
PAG-0764,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2017-07-27,19449.08,187984.06,Pagado con retraso,13
PAG-0765,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2017-08-26,21236.87,133081.41,Pagado con retraso,13
PAG-0766,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2017-09-25,18887.8,201806.93,En mora,16
PAG-0767,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2017-10-25,18067.44,168904.59,Pagado con retraso,12
PAG-0768,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2017-11-24,18773.28,168812.71,Pagado con retraso,6
PAG-0769,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2017-12-24,21048.19,166128.57,Pagado,0
PAG-0770,FT-023,Grupo Roble,Cartera hipotecaria,2015-06-08,9161450.7,VTRTFT023B,B,4800645.77,3269774.1,7.09,84,Mensual,Pacific Credit Rating,A.sv,2018-01-23,,,Pendiente,0
PAG-0771,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2021-06-05,37815.87,984160.69,Pagado,0
PAG-0772,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2021-09-04,34770.97,933189.55,Pagado,0
PAG-0773,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2021-12-04,,,Pendiente,0
PAG-0774,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2022-03-05,35613.36,865076.29,Pagado con retraso,15
PAG-0775,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2022-06-04,40165.6,1357068.4,Pagado,0
PAG-0776,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2022-09-03,35206.19,1248016.05,Pagado,0
PAG-0777,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2022-12-03,34927.5,1129039.73,Pagado,0
PAG-0778,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2023-03-04,34636.7,1247910.46,Pagado,0
PAG-0779,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2023-06-03,38526.33,1002505.84,Pagado,0
PAG-0780,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2023-09-02,41479.38,1266459.68,Pagado,0
PAG-0781,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2023-12-02,38929.69,1102967.28,Pagado,0
PAG-0782,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2024-03-02,,,Pendiente,0
PAG-0783,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2024-06-01,38736.09,1016020.26,Pagado,0
PAG-0784,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2024-08-31,40256.73,1030397.71,Pagado con retraso,5
PAG-0785,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2024-11-30,,,Pendiente,0
PAG-0786,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2025-03-01,41273.62,1039212.37,En mora,41
PAG-0787,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2025-05-31,,,Pendiente,0
PAG-0788,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2025-08-30,41416.28,925368.05,Pagado,0
PAG-0789,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2025-11-29,41182.64,871847.9,Pagado con retraso,4
PAG-0790,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2026-02-28,36714.35,991140.23,Pagado,0
PAG-0791,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024A,A,33345108.42,7625789.48,5.96,84,Trimestral,"MOODY'S, S.A. DE C.V.",A+.sv,2026-05-30,41382.56,1326020.57,Pagado,0
PAG-0792,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024B,B,30316342.97,14821556.24,6.88,84,Anual,"MOODY'S, S.A. DE C.V.",AA+.sv,2022-03-06,88873.73,910955.25,Pagado,0
PAG-0793,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024B,B,30316342.97,14821556.24,6.88,84,Anual,"MOODY'S, S.A. DE C.V.",AA+.sv,2023-03-06,80042.9,1127672.61,Pagado,0
PAG-0794,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024B,B,30316342.97,14821556.24,6.88,84,Anual,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-03-05,89854.94,1144187.44,Pagado,0
PAG-0795,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024B,B,30316342.97,14821556.24,6.88,84,Anual,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-03-05,83926.95,961828.36,Pagado,0
PAG-0796,FT-024,Viva Outdoor,Cartera hipotecaria,2021-01-05,58925532.17,VTRTFT024B,B,30316342.97,14821556.24,6.88,84,Anual,"MOODY'S, S.A. DE C.V.",AA+.sv,2026-03-05,83515.65,1242022.57,Pagado,0
PAG-0797,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025A,A,7450097.18,1881003.21,9.2,120,Trimestral,Pacific Credit Rating,N-1,2023-05-13,14061.5,207439.15,Pagado con retraso,10
PAG-0798,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025A,A,7450097.18,1881003.21,9.2,120,Trimestral,Pacific Credit Rating,N-1,2023-08-12,14856.45,192714.3,Pagado,0
PAG-0799,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025A,A,7450097.18,1881003.21,9.2,120,Trimestral,Pacific Credit Rating,N-1,2023-11-11,13191.52,209201.76,Pagado,0
PAG-0800,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025A,A,7450097.18,1881003.21,9.2,120,Trimestral,Pacific Credit Rating,N-1,2024-02-10,13898.17,220210.54,Pagado,0
PAG-0801,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025A,A,7450097.18,1881003.21,9.2,120,Trimestral,Pacific Credit Rating,N-1,2024-05-11,13469.54,160311.32,Pagado con retraso,9
PAG-0802,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025A,A,7450097.18,1881003.21,9.2,120,Trimestral,Pacific Credit Rating,N-1,2024-08-10,15695.36,222952.81,Pagado,0
PAG-0803,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025A,A,7450097.18,1881003.21,9.2,120,Trimestral,Pacific Credit Rating,N-1,2024-11-09,15820.66,214135.84,Pagado con retraso,7
PAG-0804,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025A,A,7450097.18,1881003.21,9.2,120,Trimestral,Pacific Credit Rating,N-1,2025-02-08,,,Pendiente,0
PAG-0805,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025A,A,7450097.18,1881003.21,9.2,120,Trimestral,Pacific Credit Rating,N-1,2025-05-10,13432.04,131806.89,Pagado,0
PAG-0806,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025A,A,7450097.18,1881003.21,9.2,120,Trimestral,Pacific Credit Rating,N-1,2025-08-09,13526.88,193757.63,Pagado con retraso,12
PAG-0807,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025A,A,7450097.18,1881003.21,9.2,120,Trimestral,Pacific Credit Rating,N-1,2025-11-08,14536.75,189953.0,Pagado,0
PAG-0808,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025A,A,7450097.18,1881003.21,9.2,120,Trimestral,Pacific Credit Rating,N-1,2026-02-07,13255.56,162124.74,Pagado,0
PAG-0809,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025A,A,7450097.18,1881003.21,9.2,120,Trimestral,Pacific Credit Rating,N-1,2026-05-09,14394.92,126946.7,Pagado,0
PAG-0810,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2023-03-13,27814.86,365912.95,Pagado,0
PAG-0811,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2023-04-12,30195.81,232289.55,Pagado,0
PAG-0812,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2023-05-12,31152.93,394067.47,Pagado,0
PAG-0813,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2023-06-11,27983.9,358740.01,Pagado,0
PAG-0814,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2023-07-11,32709.23,263175.16,Pagado,0
PAG-0815,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2023-08-10,29633.15,282663.44,Pagado,0
PAG-0816,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2023-09-09,28414.83,222662.7,Pagado,0
PAG-0817,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2023-10-09,28880.57,368336.01,Pagado,0
PAG-0818,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2023-11-08,28199.88,342488.96,Pagado,0
PAG-0819,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2023-12-08,31334.52,363023.77,Pagado,0
PAG-0820,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2024-01-07,31869.98,256283.3,Pagado,0
PAG-0821,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2024-02-06,29630.6,310524.09,En mora,48
PAG-0822,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2024-03-07,,,Pendiente,0
PAG-0823,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2024-04-06,,,Pendiente,0
PAG-0824,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2024-05-06,,,Pendiente,0
PAG-0825,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2024-06-05,32136.71,339008.06,Pagado,0
PAG-0826,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2024-07-05,28012.84,353650.33,Pagado,0
PAG-0827,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2024-08-04,33251.81,393168.05,Pagado con retraso,3
PAG-0828,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2024-09-03,27542.31,228867.05,Pagado,0
PAG-0829,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2024-10-03,28507.81,365667.86,Pagado,0
PAG-0830,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2024-11-02,30891.35,273238.6,Pagado con retraso,13
PAG-0831,FT-025,Inmobiliaria Santa Elena,Flujos de remesas,2022-12-13,17519182.85,VTRTFT025B,B,9191187.93,5334031.26,6.82,84,Mensual,"MOODY'S, S.A. DE C.V.",A+.sv,2024-12-02,27689.86,285802.9,Pagado,0
